"ensembl_gene_id","hgnc_symbol","logFC","logCPM","LR","PValue","FDR","de_expression"
"ENSG00000156463","SH3RF2",0.454856347627472,6.7621156707663,3.30098315323115,0.0692384308545471,0.276970095712077,0
"ENSG00000156639","ZFAND3",-0.681634467621038,7.1690686909198,3.30213022509338,0.069190100787416,0.276970095712077,0
"ENSG00000185896","LAMP1",-0.713115627955007,7.84532717278758,3.30173274358798,0.0692068439561059,0.276970095712077,0
"ENSG00000250031","",-1.54716300792673,-0.544486686089758,3.30122248498281,0.0692283440062156,0.276970095712077,0
"ENSG00000063761","ADCK1",-0.630984007479209,4.61507366933696,3.29795879689073,0.0693660306354483,0.277277592745932,0
"ENSG00000103429","BFAR",-0.468253586408632,6.05750342831155,3.2972196762651,0.069397252922284,0.277277592745932,0
"ENSG00000163347","CLDN1",-0.663529106906683,4.62054243444888,3.29764767687436,0.0693791712832551,0.277277592745932,0
"ENSG00000185090","MANEAL",-0.777897744167897,5.65985863828598,3.2978609942118,0.0693701611997665,0.277277592745932,0
"ENSG00000227775","",0.549459465419369,3.74576696864057,3.29738899370727,0.0693900992060438,0.277277592745932,0
"ENSG00000185168","LINC00482",-0.576695121662492,4.29062763926939,3.29486533798027,0.0694968063091377,0.277609792758366,0
"ENSG00000259828","",-0.984259452517898,1.26891582409627,3.293807394414,0.0695415913066313,0.277723111457574,0
"ENSG00000099822","HCN2",1.09256682952095,1.20679648449961,3.29288257984821,0.0695807659763449,0.277813976403547,0
"ENSG00000118181","RPS25",-0.430628396201108,9.20717740097942,3.29248807272228,0.069597484282397,0.27781515847223,0
"ENSG00000137266","SLC22A23",-0.494091077369402,4.67566395549533,3.290897372846,0.0696649381255112,0.277953244874828,0
"ENSG00000259915","",1.29413494145926,-0.37739051850606,3.29120953896048,0.0696516951620921,0.277953244874828,0
"ENSG00000128394","APOBEC3F",0.493366014995604,3.40610086682649,3.28804610624915,0.0697860216821436,0.278305075152481,0
"ENSG00000132823","OSER1",-0.43132696060153,7.19677102869447,3.28815427782256,0.0697814238955799,0.278305075152481,0
"ENSG00000123977","DAW1",-1.28607446357878,0.860931346646735,3.28503886821706,0.0699139729781846,0.278683949310073,0
"ENSG00000196507","TCEAL3",0.498805955406532,3.62776123731972,3.2853456051692,0.0699009105071499,0.278683949310073,0
"ENSG00000104415","CCN4",1.62031741799042,-0.707505029642577,3.28411834828594,0.0699531892457327,0.278708926629783,0
"ENSG00000172809","RPL38",-0.46876124617595,8.92858307219908,3.28439100620903,0.0699415709364472,0.278708926629783,0
"ENSG00000088930","XRN2",0.446726791724075,5.40924820190394,3.28236140778578,0.070028104344834,0.2788104121444,0
"ENSG00000109689","STIM2",0.41196689588631,5.96989643312954,3.28283334441496,0.0700079727592553,0.2788104121444,0
"ENSG00000240395","RPL5P23",0.711289122028992,0.759853395198376,3.28236181630764,0.0700280869156766,0.2788104121444,0
"ENSG00000121653","MAPK8IP1",0.905423308546346,1.32958046039517,3.28185497589622,0.0700497143030973,0.278830827497764,0
"ENSG00000073060","SCARB1",-0.457876023444038,4.64784817926107,3.27979458795778,0.0701377067780278,0.278918567363398,0
"ENSG00000115649","CNPPD1",-0.434375223195402,6.37614071347427,3.27983681648977,0.0701359021470882,0.278918567363398,0
"ENSG00000207627","MIR581",1.46707643099154,0.0928036676508453,3.2806420087062,0.0701015018708459,0.278918567363398,0
"ENSG00000230105","",1.17371178796012,0.614091943009649,3.2798274772389,0.0701363012545034,0.278918567363398,0
"ENSG00000185133","INPP5J",0.697048310439042,1.7110727158916,3.27855496045282,0.0701907042612169,0.279063723616218,0
"ENSG00000168122","ZNF355P",1.12662047684271,0.302759108788241,3.27792988261253,0.070217444319046,0.279104442092411,0
"ENSG00000214827","MTCP1",0.741168215869579,2.19722154981825,3.27677460389852,0.070266894432351,0.279235389502486,0
"ENSG00000122566","HNRNPA2B1",0.543040640233365,9.71402650361489,3.276377858892,0.0702838851573162,0.27923731451534,0
"ENSG00000092841","MYL6",-0.56664774500243,9.8158764614792,3.27542379817642,0.070324761110006,0.279334112162003,0
"ENSG00000269903","",1.12310064364877,1.00290289999819,3.27300745562814,0.0704284012733731,0.279680109000388,0
"ENSG00000223922","ASS1P2",1.19357755887981,1.41444578917238,3.27259992591363,0.0704458968829135,0.279683932778279,0
"ENSG00000177051","FBXO46",0.409262087285685,5.801576152494,3.27106964166675,0.0705116349022273,0.27987924158634,0
"ENSG00000197081","IGF2R",-0.681319540217639,7.66305311247992,3.27010936235548,0.0705529201732731,0.279977422137288,0
"ENSG00000181789","COPG1",-0.466918412280226,8.32133628307102,3.26948362953085,0.0705798362251897,0.280018548175782,0
"ENSG00000101198","NKAIN4",-1.07274922333316,0.573577904230208,3.26886887954728,0.0706062905586216,0.280057823535804,0
"ENSG00000006606","CCL26",-1.38059786071523,-0.349477053078904,3.26648845634416,0.0707088267567982,0.280119742352864,0
"ENSG00000119440","LCN1P1",1.1141564529728,0.840894440542292,3.26558733874385,0.0707476838059633,0.280119742352864,0
"ENSG00000123352","SPATS2",0.350120108738956,5.92859617784801,3.26522732677018,0.0707632142594583,0.280119742352864,0
"ENSG00000133275","CSNK1G2",0.360014314085513,7.3951862455466,3.26389773427745,0.0708206028281138,0.280119742352864,0
"ENSG00000136014","USP44",1.74927417378019,-0.666233158022427,3.26415737127328,0.0708093923236413,0.280119742352864,0
"ENSG00000183207","RUVBL2",-0.45659773703731,7.52440548513156,3.26420737893355,0.0708072333308274,0.280119742352864,0
"ENSG00000186081","KRT5",-1.76245883875261,-0.138520069451884,3.26762162493481,0.070659995894749,0.280119742352864,0
"ENSG00000232388","SMIM26",-0.450242183393061,5.53690563583023,3.26519815481941,0.0707644728598393,0.280119742352864,0
"ENSG00000238083","LRRC37A2",0.662347796012475,5.09688963607045,3.26575527483717,0.0707404405078028,0.280119742352864,0
"ENSG00000244036","",1.65871603569069,-0.627236612551078,3.26440052982048,0.0707988950430453,0.280119742352864,0
"ENSG00000257800","FNBP1P1",0.992966698953181,0.405522961615654,3.26703547447288,0.0706852499657235,0.280119742352864,0
"ENSG00000259865","",0.633017853542915,4.14888185027842,3.26632273281011,0.0707159711974681,0.280119742352864,0
"ENSG00000171132","PRKCE",-0.625159448914564,4.60987702757117,3.26314574221101,0.0708530827767124,0.280182702509033,0
"ENSG00000076864","RAP1GAP",-0.526453929269186,4.53575680219046,3.2626200862308,0.0708757963211278,0.280207021819238,0
"ENSG00000185467","KPNA7",-0.607772312542621,2.39802642307134,3.26193399763611,0.0709054538792978,0.280258776466374,0
"ENSG00000133640","LRRIQ1",1.99838740599819,-0.810431781918118,3.2605666358343,0.0709646005017993,0.280427037301784,0
"ENSG00000144730","IL17RD",0.768460889360952,3.36883077954706,3.26009967658679,0.0709848114043651,0.280441395265681,0
"ENSG00000206754","SNORD101",0.986085995062266,0.21218472417679,3.25909872136685,0.0710281554703945,0.280547117929644,0
"ENSG00000250903","GMDS-DT",0.47519918188306,4.02929795609368,3.25810931294449,0.0710710273980555,0.280650926819072,0
"ENSG00000126500","FLRT1",0.817899135556716,1.44186284668301,3.25739949620145,0.0711018014553757,0.280667225573546,0
"ENSG00000138942","RNF185",-0.44326297542988,5.70947318800875,3.25724880466288,0.0711083365140521,0.280667225573546,0
