"ensembl_gene_id","hgnc_symbol","logFC","logCPM","LR","PValue","FDR","1*H441_SUB -1*SALI"
"ENSG00000260038","",-1.65859906874939,2.81038322604198,4.34971322033035,0.0370151786774321,0.175457369062875,0
"ENSG00000152700","SAR1B",-0.618214360278876,6.92923474786606,4.34639706912367,0.0370873274208057,0.175722380041867,0
"ENSG00000012061","ERCC1",-0.481745629015108,5.92628663498188,4.34160594175291,0.0371918271164235,0.175855292175703,0
"ENSG00000118276","B4GALT6",0.991205211443976,1.14025499354255,4.34218205776272,0.0371792451042375,0.175855292175703,0
"ENSG00000166987","MBD6",0.463236424818048,6.84921655484943,4.3442125482305,0.0371349360010222,0.175855292175703,0
"ENSG00000178896","EXOSC4",-0.778303518735232,4.99517416683285,4.34278327417348,0.0371661196688492,0.175855292175703,0
"ENSG00000197429","IPP",-0.570922449337531,5.20927500694271,4.34225656770267,0.0371776181795154,0.175855292175703,0
"ENSG00000262587","",-0.906083518117617,0.773936506496328,4.34323947288739,0.0371561634209061,0.175855292175703,0
"ENSG00000263002","ZNF234",0.602260581183728,3.73267155634165,4.34010350209242,0.0372246604417447,0.175950261444165,0
"ENSG00000181666","ZNF875",0.478766237628148,6.46902279164204,4.3388072828258,0.0372530115585083,0.175963745903673,0
"ENSG00000226756","",1.25966301695329,0.137512451972696,4.33899379919137,0.0372489306497809,0.175963745903673,0
"ENSG00000198088","NUP62CL",0.840660580089336,2.60957420083722,4.33789781969364,0.037272916983876,0.175997536849626,0
"ENSG00000107951","MTPAP",0.487373131111775,4.9749354867354,4.33493095023901,0.0373379303661014,0.17601735298101,0
"ENSG00000130449","ZSWIM6",0.673659044695244,6.22932243743533,4.33479652640257,0.0373408788239673,0.17601735298101,0
"ENSG00000162694","EXTL2",0.614891699272884,3.81799708937672,4.33544531616401,0.037326650494883,0.17601735298101,0
"ENSG00000214425","LRRC37A4P",1.10312906382861,1.51107549537695,4.33485779541098,0.0373395349168109,0.17601735298101,0
"ENSG00000236438","FAM157A",0.801598898745958,1.98593222578855,4.33690204650594,0.037294724255786,0.17601735298101,0
"ENSG00000112561","TFEB",-0.704017349256686,4.96466703158418,4.33288970109608,0.0373827294859382,0.176154466495363,0
"ENSG00000226268","",-1.24999753102091,0.178583422402218,4.33219150099399,0.0373980657443941,0.176166588192535,0
"ENSG00000143951","WDPCP",0.549868153132695,3.86944834387401,4.3303665831683,0.0374381819665643,0.176295389799564,0
"ENSG00000268869","ESPNP",1.34512767783488,0.78334011738448,4.32267558050552,0.0376077452953184,0.177033458583214,0
"ENSG00000104976","SNAPC2",-0.562973647061526,4.4964342622487,4.32085552401993,0.0376479896427129,0.177102097153621,0
"ENSG00000177951","BET1L",-0.523055697291555,5.51208843784563,4.3212670559598,0.0376388860700263,0.177102097153621,0
"ENSG00000232915","RNF14P1",1.62684961456337,0.994463403738445,4.31971331307683,0.0376732687877161,0.177160632302575,0
"ENSG00000225091","SNORA71A",1.21617045279037,0.28886707300472,4.31689698345259,0.037735675153884,0.177393660924355,0
"ENSG00000127586","CHTF18",0.70216510477056,7.56811479328131,4.31472022922008,0.037783983534402,0.177560279449035,0
"ENSG00000130299","GTPBP3",0.45485717318125,5.67853596961275,4.30987047837204,0.0378918465055218,0.17788546444531,0
"ENSG00000141994","DUS3L",0.473703000454536,5.52125012367074,4.31042218167099,0.0378795598620052,0.17788546444531,0
"ENSG00000157916","RER1",-0.408451057804147,8.04622361515471,4.31046399084203,0.0378786289259701,0.17788546444531,0
"ENSG00000201684","RN7SKP239",1.32488146990012,0.427645264534636,4.30899976011584,0.0379112462317989,0.177916021928354,0
"ENSG00000185085","INTS5",-0.668729844788416,5.51093864503549,4.3047364188643,0.0380063844444023,0.178301875629382,0
"ENSG00000120915","EPHX2",1.00484287435161,2.72906876155679,4.30152669315397,0.0380781758747262,0.178407819580469,0
"ENSG00000136149","RPL13AP25",-0.894070603486802,4.25642410374878,4.30224710045077,0.0380620502774975,0.178407819580469,0
"ENSG00000140941","MAP1LC3B",-0.797941072275648,7.45782929240161,4.30179963818929,0.0380720654305996,0.178407819580469,0
"ENSG00000163354","DCST2",-0.737052729423382,4.85111781983143,4.30089208579576,0.0380923868579874,0.178407819580469,0
"ENSG00000272048",NA,1.28187952914818,1.01895807915125,4.30083799714127,0.038093598341084,0.178407819580469,0
"ENSG00000135362","PRR5L",1.20849507569391,0.0835180655579257,4.29854827871121,0.0381449207404122,0.178466507138701,0
"ENSG00000272405","",0.556559307995584,4.3527335561725,4.2990237826797,0.0381342567002292,0.178466507138701,0
"ENSG00000273391","",-0.845786675730807,2.12014638220804,4.29876838687513,0.0381399840265401,0.178466507138701,0
"ENSG00000272599","",1.072643809289,0.911498307928265,4.29756908674342,0.0381668907456492,0.178508785520654,0
"ENSG00000112787","FBRSL1",0.43797463746918,7.6053010520716,4.29577533206839,0.0382071713992155,0.178636646223568,0
"ENSG00000121897","LIAS",-0.516111080344843,4.79560517146817,4.29327271536732,0.0382634447646836,0.178839168520881,0
"ENSG00000161800","RACGAP1",0.755809916755653,6.13343562756127,4.29206894303289,0.038290543499436,0.178905240818963,0
"ENSG00000109917","ZPR1",-0.528957844953896,5.60728091461348,4.29082663993113,0.0383185307143306,0.178944935571235,0
"ENSG00000220205","VAMP2",-0.615651562999226,7.33839746175567,4.29054096653503,0.03832496953692,0.178944935571235,0
"ENSG00000257681","",-0.972033817958641,1.50256640639078,4.28951839753405,0.038348026623958,0.178992040400361,0
"ENSG00000262903","",0.983338985146432,2.19487410464728,4.28869413011388,0.0383666229525211,0.179018299523562,0
"ENSG00000119922","IFIT2",0.902858546136895,2.97465453053806,4.27933926867802,0.038578342075535,0.179945345497308,0
"ENSG00000081913","PHLPP1",0.71174760065543,5.01942880588637,4.27238448928892,0.0387365361957712,0.180479188463016,0
"ENSG00000105464","GRIN2D",0.617943286898487,3.73459823325962,4.27200895448774,0.0387450974797794,0.180479188463016,0
"ENSG00000113119","TMCO6",0.47557847685722,5.87705930087905,4.27351558346978,0.0387107619702096,0.180479188463016,0
"ENSG00000253910","PCDHGB2",0.844779756818582,2.77739764742264,4.27306804067013,0.038720957970508,0.180479188463016,0
"ENSG00000137221","TJAP1",0.446175063362543,6.31116952344955,4.26932626948696,0.0388063139416969,0.180703355271019,0
"ENSG00000076924","XAB2",-0.556700704158743,7.29960866140449,4.26798337025943,0.0388369957793561,0.180724280427064,0
"ENSG00000130764","LRRC47",-0.494797895202627,6.16095419799616,4.26804514327423,0.0388355838648106,0.180724280427064,0
"ENSG00000114124","GRK7",1.23777703040893,0.295948024681431,4.26550964782886,0.0388935806627047,0.180836178534512,0
"ENSG00000197363","ZNF517",-0.560595954842884,3.83178274073843,4.26491530332198,0.0389071888057261,0.180836178534512,0
"ENSG00000198920","KIAA0753",0.508432868621247,4.38214528300427,4.26514358266537,0.0389019615194162,0.180836178534512,0
"ENSG00000254837","",-1.01207647549744,3.34805703294075,4.26464187258387,0.0389134509670701,0.180836178534512,0
"ENSG00000100335","MIEF1",-0.458437074995134,6.04554884872888,4.26268678600642,0.038958257530908,0.180897028667145,0
"ENSG00000126458","RRAS",-0.510742628243378,6.20144312814688,4.26278918692486,0.0389559093702602,0.180897028667145,0
"ENSG00000260855","",1.16519567990373,0.562645419130953,4.26235508430307,0.03896586481868,0.180897028667145,0
"ENSG00000175662","TOM1L2",0.420053909987087,7.49652554164075,4.26175230021851,0.0389796931312369,0.180900378143017,0
"ENSG00000116288","PARK7",-0.667979670142241,8.09317126028193,4.26053563787216,0.0390076199447088,0.180969132933402,0
"ENSG00000157259","GATAD1",-0.512820771664505,7.69361436878622,4.2570518524187,0.0390877015816081,0.181279723531369,0
"ENSG00000128581","IFT22",-0.550931663445452,5.22165009831059,4.24898000210669,0.0392739122113049,0.182014099738989,0
"ENSG00000158089","GALNT14",0.581428180696109,4.13718920974212,4.24790427326188,0.039298798523561,0.182014099738989,0
"ENSG00000161202","DVL3",0.477126503504286,8.03165456354747,4.24893217085771,0.0392750184060089,0.182014099738989,0
"ENSG00000196550","FAM72A",1.05916709082141,2.95277533240392,4.24829296302453,0.0392898045215587,0.182014099738989,0
"ENSG00000117174","ZNHIT6",-0.448058775682454,5.94809193586821,4.24553763281004,0.0393536075124363,0.182206806738224,0
"ENSG00000132915","PDE6A",-1.25677340076887,0.236534120425914,4.24203501954853,0.0394348716812928,0.182521830632194,0
"ENSG00000163626","COX18",-0.672165990401581,4.81904390030522,4.2407427473009,0.0394648981427806,0.182599572298578,0
"ENSG00000105948","TTC26",0.687394599519473,3.57468640853601,4.23602682467495,0.0395746781230401,0.182984826617823,0
"ENSG00000233672","RNASEH2B-AS1",1.20872769759196,0.48024682593385,4.23630501424585,0.0395681933812438,0.182984826617823,0
"ENSG00000171462","DLK2",0.75959870098415,1.93659141126321,4.23438413618418,0.0396129927738855,0.18310064509885,0
"ENSG00000120896","SORBS3",1.30702714788636,2.20240772917494,4.23331419531717,0.039637969383991,0.183102952798333,0
"ENSG00000235776","",-0.85187395370836,1.87012976507733,4.2332261754136,0.0396400248486755,0.183102952798333,0
"ENSG00000111885","MAN1A1",1.38153025917203,5.60151374929634,4.23146597417822,0.0396811530343233,0.183231607286628,0
"ENSG00000165304","MELK",0.911053160100233,6.12162309101808,4.23021370637184,0.0397104402983458,0.183305517390558,0
"ENSG00000229358","DPY19L1P1",0.585380658569424,3.49951188987024,4.22774231949261,0.0397683061336532,0.183511254181438,0
"ENSG00000224687","RASAL2-AS1",0.924775325758552,0.706750499319572,4.22660667968081,0.0397949260273486,0.183572716921613,0
"ENSG00000099866","MADCAM1",-1.0045879612461,1.75779511176712,4.22158429289088,0.0399128773636221,0.184011080808774,0
"ENSG00000223804","",-0.985853096509823,0.737339454363228,4.22142522683955,0.0399166190364781,0.184011080808774,0
"ENSG00000176022","B3GALT6",-0.577775458762573,5.81989773846011,4.22018036669614,0.0399459143012129,0.184023200662664,0
"ENSG00000198721","ECI2",-0.66170279091121,5.20120659522832,4.22072217700395,0.039933161119825,0.184023200662664,0
"ENSG00000169087","HSPBAP1",0.515826317468703,4.23088380973393,4.21918672808241,0.0399693137675181,0.184067617201924,0
"ENSG00000273340","MICE",0.694908270152628,2.88205229137809,4.21863858052876,0.0399822283996064,0.184067617201924,0
"ENSG00000187624","C17orf97",-0.59509527602605,2.6819149339766,4.21636734814096,0.0400357864606735,0.184208316665715,0
"ENSG00000240137","ERICH6-AS1",0.736915831353823,2.03985289309883,4.21621068966023,0.0400394834079948,0.184208316665715,0
"ENSG00000112242","E2F3",0.477490182320301,5.56134550638059,4.2147346417455,0.0400743339181731,0.184284629048493,0
"ENSG00000116350","SRSF4",0.50740903329909,7.96089913151794,4.21437734611384,0.040082774699578,0.184284629048493,0
"ENSG00000196141","SPATS2L",0.56732725679457,8.41719336016951,4.21173775674123,0.0401451904174151,0.184499421171451,0
"ENSG00000253953","PCDHGB4",1.61110719999439,-0.126798676331169,4.21127141335924,0.0401562281697608,0.184499421171451,0
"ENSG00000159023","EPB41",0.577849111077079,6.1993145309327,4.20871823316872,0.0402167151689462,0.18465443670992,0
"ENSG00000198938","MT-CO3",0.738824570972526,12.832778518309,4.20871782371864,0.0402167248768309,0.18465443670992,0
"ENSG00000246082","NUDT16P1",-0.814205524946568,4.15932537739989,4.20813627182446,0.0402305157041079,0.184656327817791,0
"ENSG00000142507","PSMB6",-0.636326682687577,6.38801798379805,4.20665059846509,0.0402657692640864,0.184744309434793,0
"ENSG00000176946","THAP4",-0.574520190043881,6.22331873886232,4.2062005591165,0.0402764546507239,0.184744309434793,0
"ENSG00000161714","PLCD3",0.528974548185979,4.69398978190616,4.20298628132412,0.0403528585787441,0.184971821356302,0
"ENSG00000224870","MRPL20-AS1",-0.468432889192933,5.43604988341941,4.20321261761803,0.0403474735505102,0.184971821356302,0
"ENSG00000238072","",-0.797551079005071,1.99966039118244,4.19903462160796,0.0404469987560826,0.18534179177671,0
"ENSG00000260063","",1.00654098511339,0.932618281810341,4.19775413367725,0.0404775531867662,0.185395610288904,0
"ENSG00000266075","RN7SL574P",1.39962799838132,0.606934805372853,4.19741671453087,0.0404856085647555,0.185395610288904,0
"ENSG00000164972","C9orf24",1.23929453609321,-0.121311789411686,4.19532194523745,0.0405356557231026,0.18556322397687,0
"ENSG00000087263","OGFOD1",-0.49209692750221,5.581824898925,4.19350772049106,0.0405790527401018,0.185645862745748,0
"ENSG00000147044","CASK",-0.739906229852425,5.12459441731429,4.19288081877457,0.0405940598294935,0.185645862745748,0
"ENSG00000154928","EPHB1",0.84511166721357,3.45128052030481,4.19334347545773,0.0405829839573259,0.185645862745748,0
"ENSG00000125247","TMTC4",0.622833444137141,5.24617011159788,4.19183997828618,0.040618988863677,0.18566738461945,0
"ENSG00000228352","",1.05885325151375,0.833712314122882,4.19156112778294,0.0406256703050817,0.18566738461945,0
"ENSG00000251682","",1.35735923017844,0.802351739083435,4.18814433468673,0.0407076326724821,0.185980386013108,0
"ENSG00000068079","IFI35",0.514774076046457,5.42422996145922,4.18703090886324,0.0407343791326731,0.186040999599323,0
"ENSG00000257279","",-1.30787379460508,2.34113419956125,4.18641107892581,0.0407492765400777,0.186047474299091,0
"ENSG00000102908","NFAT5",0.499883465597901,5.91856825425641,4.18457833937316,0.0407933593040368,0.186187151162141,0
"ENSG00000036448","MYOM2",-0.948028719468607,1.16734821174376,4.1802066218068,0.0408987142490756,0.186606298864708,0
"ENSG00000165782","PIP4P1",-0.523273640812287,5.92879703091178,4.17948413099982,0.0409161532016221,0.186624172666486,0
"ENSG00000091831","ESR1",0.841593767687977,1.11161660077962,4.17292474518138,0.0410748365723227,0.187175131241917,0
"ENSG00000161647","MPP3",0.564892113229328,4.53248235948088,4.17286273690011,0.041076339744519,0.187175131241917,0
"ENSG00000248932","",-0.691203550515673,2.1193423567394,4.17280944412662,0.0410776316861154,0.187175131241917,0
"ENSG00000048342","CC2D2A",0.531646684643343,4.58402728477432,4.17174386906665,0.041103472679686,0.187180827353597,0
"ENSG00000158022","TRIM63",-0.78372869101963,1.24175102166332,4.17163946456164,0.0411060054853465,0.187180827353597,0
"ENSG00000162642","C1orf52",-0.493802289687882,6.12998264692124,4.17070151583291,0.041128767046056,0.187222705398966,0
"ENSG00000175772","LINC01106",-0.620714438950521,4.43142487596811,4.17001449100402,0.0411454477394039,0.187236884173839,0
"ENSG00000099849","RASSF7",-0.683644634218709,6.4821885948304,4.16936190322087,0.0411612988950519,0.187247279943806,0
"ENSG00000073756","PTGS2",0.825697012420462,5.05806746286556,4.16569293133041,0.0412505365682441,0.187591402212489,0
"ENSG00000270809","CHCHD2P11",1.71520303183303,0.15778357842937,4.16504183052506,0.0412663940277608,0.187601703020802,0
"ENSG00000142459","EVI5L",-0.445276858570893,5.74502281879331,4.16416832064572,0.0412876782840069,0.187636659754976,0
"ENSG00000188234","AGAP4",1.20949022898311,1.01001780827076,4.16250693942455,0.0413281919262093,0.1877589548932,0
"ENSG00000079150","FKBP7",-0.673281494849352,3.60947942335305,4.15969587602226,0.0413968362966063,0.187823515636344,0
"ENSG00000161791","FMNL3",0.467120884839104,4.69428801840679,4.15970729049653,0.0413965573203967,0.187823515636344,0
"ENSG00000183850","ZNF730",0.69421633832455,3.32717478530093,4.16001641972179,0.0413890027781668,0.187823515636344,0
"ENSG00000240250","RN7SL541P",-1.18138692767425,1.028927444959,4.16023184446102,0.0413837390552487,0.187823515636344,0
"ENSG00000128242","GAL3ST1",1.20623759071901,0.459978958327155,4.15578649975358,0.0414924999360242,0.188195689818274,0
"ENSG00000158042","MRPL17",-0.563932354838072,6.07758063551435,4.1551785342201,0.0415073978936473,0.188201414496754,0
"ENSG00000063245","EPN1",-0.581892244851668,7.35290366046624,4.15278749367682,0.0415660439401285,0.188405431350297,0
"ENSG00000214944","ARHGEF28",0.592114257323293,3.13397694359564,4.15203400296979,0.0415845431542811,0.188427401383909,0
"ENSG00000232164","LINC01873",1.72161713131541,0.124918725980855,4.15133711112773,0.0416016604896445,0.188443097498547,0
"ENSG00000233024","NPIPA9",1.52646419640548,0.293346788948335,4.14973464421655,0.0416410490089658,0.188559632028132,0
"ENSG00000165521","EML5",0.572486073027339,3.4390059365525,4.14896052606729,0.0416600908103877,0.188583986016717,0
"ENSG00000095585","BLNK",0.760682692873207,1.4049586236902,4.14595658151823,0.0417340686825984,0.188856923264663,0
"ENSG00000226862","",1.33772252503715,1.32076518136255,4.14523041076654,0.0417519727323289,0.188876016929401,0
"ENSG00000171988","JMJD1C",0.438803784201591,6.58171718961294,4.14271611230673,0.0418140262077481,0.189094754167543,0
"ENSG00000111110","PPM1H",1.55107137110865,1.0657024395095,4.1414329128134,0.0418457332149884,0.189114214090789,0
"ENSG00000253438","PCAT1",1.45543251533035,3.99548627669606,4.14160788596499,0.0418414082574312,0.189114214090789,0
"ENSG00000186468","RPS23",-0.553178187245404,7.61962748161021,4.13435062606447,0.0420211869444713,0.189741088636971,0
"ENSG00000215717","TMEM167B",-0.687375560972586,5.55224982631472,4.13418772784985,0.0420252316030791,0.189741088636971,0
"ENSG00000273253","",-0.775783146487211,2.39688136664531,4.13416945787737,0.0420256852603405,0.189741088636971,0
"ENSG00000158156","XKR8",-0.500634668487916,4.75566552785189,4.13344044849919,0.0420437913161289,0.189760761198565,0
"ENSG00000217442","SYCE3",-0.929464335756445,1.16394493352388,4.13275766894447,0.042060756618837,0.189775273897741,0
"ENSG00000255737","AGAP2-AS1",1.18054518161825,0.359120535791095,4.13074241921536,0.0421108723216486,0.189939300582809,0
"ENSG00000225973","PIGBOS1",-0.590780098917631,2.80937383076964,4.12722935103355,0.0421983862431852,0.190271848065482,0
"ENSG00000134590","RTL8C",-0.458659566384011,6.46245496408013,4.1240509921798,0.0422777269413082,0.190567337440867,0
"ENSG00000174206","C12orf66",-0.744801823595943,3.40092094852905,4.12244548899299,0.0423178643690544,0.190685982377306,0
"ENSG00000240211","PPP1R35-AS1",1.11403363952791,0.478745826113153,4.11815223854086,0.0424253921143428,0.191108114217415,0
"ENSG00000101276","SLC52A3",0.638833306764196,3.14261863763419,4.11669883035518,0.0424618588771436,0.191209975928984,0
"ENSG00000101280","ANGPT4",1.13152782414152,0.000569948490137339,4.11517336593589,0.0425001690124903,0.191320069377166,0
"ENSG00000214655","ZSWIM8",-0.4504539565461,6.24129966805341,4.11005928964435,0.0426288679847494,0.191836855534891,0
"ENSG00000140577","CRTC3",0.425487032852135,5.50366118217301,4.10799960832074,0.0426808168534176,0.191892001052178,0
"ENSG00000182871","COL18A1",-0.437715483850075,8.15672126560169,4.10791977599445,0.042682831707737,0.191892001052178,0
"ENSG00000214049","UCA1",0.661650456690085,7.8899985207898,4.10833245804886,0.0426724172774949,0.191892001052178,0
"ENSG00000173660","UQCRH",-0.538337831508706,7.36372502943854,4.10563719088338,0.0427404832366601,0.192088619222528,0
"ENSG00000178035","IMPDH2",-0.427532754010241,8.08386655075835,4.10192209586376,0.0428344909853761,0.192448452011771,0
"ENSG00000169740","ZNF32",-0.482133208708578,4.75287306832972,4.10011239802059,0.0428803627852779,0.192591853941558,0
"ENSG00000217801","",0.561820795291468,5.74079136359584,4.09892583560894,0.042910467529349,0.192664369824357,0
"ENSG00000142920","AZIN2",0.71504002396232,2.1961863977559,4.09646864951004,0.0429728804601597,0.192881852393861,0
"ENSG00000142541","RPL13A",-0.649003127362628,10.7888287033997,4.09502196452337,0.0430096711382063,0.192984226609078,0
"ENSG00000116791","CRYZ",0.750458283342459,5.5646215004903,4.09243067698834,0.043075653057469,0.193138655933501,0
"ENSG00000166441","RPL27A",-0.59009826960415,9.92561458636218,4.09202200414717,0.0430860688030176,0.193138655933501,0
"ENSG00000182481","KPNA2",0.744222352271908,7.57280633612943,4.09291888098793,0.0430632137917014,0.193138655933501,0
"ENSG00000159259","CHAF1B",0.468294582671901,4.93474385480968,4.08967816057254,0.0431458569564918,0.19326564405347,0
"ENSG00000163682","RPL9",-0.537293468498489,9.08705541836354,4.08894115542908,0.0431646749485075,0.19326564405347,0
"ENSG00000171757","LRRC34",-0.568107731436048,3.07997456235758,4.08871666142012,0.043170408681122,0.19326564405347,0
"ENSG00000227486","",0.957240348638735,0.729224357046177,4.08912530171659,0.0431599723226219,0.19326564405347,0
"ENSG00000189306","RRP7A",-0.758522820867957,7.50476757784071,4.08635781169254,0.043230703790636,0.193463438001649,0
"ENSG00000229415","SFTA3",0.449904050350515,6.15049379713196,4.08589185430768,0.0432426247091065,0.193463438001649,0
"ENSG00000141404","GNAL",-0.683696319016865,1.94761771416784,4.08121694817361,0.0433624176927315,0.193936516200609,0
"ENSG00000118515","SGK1",0.761715208238429,4.66608198703019,4.08022826336168,0.0433877971157177,0.193987164169464,0
"ENSG00000178947","SMIM10L2A",0.608081255761589,5.05537755156303,4.0778949053206,0.0434477561171177,0.194192334821392,0
"ENSG00000172461","FUT9",1.22904746710701,0.105476744843345,4.07540926236804,0.043511724192002,0.194415285625772,0
"ENSG00000270673","YTHDF3-AS1",-1.10218964099642,1.31432089827524,4.07480995654919,0.0435271621589718,0.194421324310074,0
"ENSG00000139675","HNRNPA1L2",0.532145967592391,3.96569052237066,4.07236073107477,0.0435903135107409,0.194514551269074,0
"ENSG00000163545","NUAK2",-0.580262960201142,3.98746684505927,4.07301492027292,0.0435734363280274,0.194514551269074,0
"ENSG00000242071","RPL7AP6",-0.51104570174941,5.5546418575685,4.07263199142914,0.0435833145317474,0.194514551269074,0
"ENSG00000235655","H3P6",0.541475014615633,6.32654124751314,4.07050164229516,0.043638313000777,0.194665803502497,0
"ENSG00000088298","EDEM2",-0.39404679078039,5.94161041191738,4.06968810810554,0.043659334986711,0.194696653145908,0
"ENSG00000149735","GPHA2",1.05191750989461,2.41439284724971,4.06904981300096,0.0436758361972786,0.194707329197299,0
"ENSG00000171777","RASGRP4",1.58780469424492,0.590880756446367,4.06762748285572,0.0437126298949063,0.194746685472362,0
"ENSG00000204219","TCEA3",-0.50025211819672,3.68119716600979,4.06761764577356,0.0437128844800303,0.194746685472362,0
"ENSG00000121621","KIF18A",0.933421632470137,4.34067392040757,4.06561717182954,0.0437646894691884,0.194812553357083,0
"ENSG00000204054","LINC00963",-0.675681604977074,6.63042999092273,4.06541171851776,0.043770013618339,0.194812553357083,0
"ENSG00000230699","",0.706139285878564,3.40151326080769,4.06569521059222,0.0437626673391006,0.194812553357083,0
"ENSG00000258545","RHOXF1-AS1",-1.04507838160252,0.506312026230646,4.06481256677954,0.0437855440218888,0.19481885189881,0
"ENSG00000102882","MAPK3",-0.649631132858124,7.16666901554383,4.06299102556733,0.0438327951767597,0.194866655271395,0
"ENSG00000160688","FLAD1",-0.442637833805847,6.33672123597029,4.06356548284178,0.0438178878470288,0.194866655271395,0
"ENSG00000172578","KLHL6",1.08010797452684,0.61520827680537,4.06276569564633,0.0438386440093959,0.194866655271395,0
"ENSG00000185721","DRG1",-0.474794392073174,6.1043763744262,4.06196485662534,0.0438594378351125,0.194896317128211,0
"ENSG00000100577","GSTZ1",-0.54855685032222,5.56709020637426,4.06114576731816,0.0438807162666026,0.194928112620421,0
"ENSG00000273327","OR6L2P",1.40409057009208,0.365000637019112,4.05948537841728,0.0439238834477576,0.195057091166651,0
"ENSG00000120049","KCNIP2",0.87486301837381,1.72478282865213,4.0589287102539,0.0439383658378192,0.195058644353033,0
"ENSG00000228253","MT-ATP8",0.625128234008682,7.20330208939018,4.05599946284799,0.0440146565573505,0.195334498329438,0
"ENSG00000156959","LHFPL4",1.69060530369109,0.324877659204113,4.05368418270414,0.0440750554506076,0.195539670629793,0
"ENSG00000233058","LINC00884",0.605647963851884,3.11829848772011,4.05084621353853,0.0441492087812142,0.195805713238534,0
"ENSG00000133313","CNDP2",-0.416368948143782,7.93156263819185,4.04947807090736,0.0441850038924333,0.195817162350407,0
"ENSG00000221883","ARIH2OS",-0.850884298086899,1.41989528048839,4.05005586899707,0.0441698830694568,0.195817162350407,0
"ENSG00000239593","",1.65037465934789,0.0155859350946988,4.04912092446779,0.0441943530445962,0.195817162350407,0
"ENSG00000205659","LIN52",-0.468757601926473,4.73048109694131,4.04848330744475,0.0442110493541448,0.195828274449906,0
"ENSG00000165288","BRWD3",0.588837352600323,5.92710543449894,4.04720704535839,0.0442444888397186,0.195913517794609,0
"ENSG00000185880","TRIM69",0.625964513514701,3.80702131127715,4.0452914318136,0.0442947300183453,0.196073080087621,0
"ENSG00000122733","PHF24",1.49461361194735,0.275792183491198,4.04251305703759,0.0443677057423792,0.196333143525591,0
"ENSG00000205755","CRLF2",1.24862966029635,1.74924724096967,4.04151541045078,0.0443939404142375,0.196386271024777,0
"ENSG00000100320","RBFOX2",0.501112969404517,7.15734604403097,4.04062343063525,0.0444174102401391,0.196427137499007,0
"ENSG00000261804","",1.13992781971133,0.844759830194894,4.03915054311403,0.0444561935387382,0.196535676880738,0
"ENSG00000223519","KIF28P",1.21174393758137,0.568818279279323,4.03769963448033,0.0444944329559995,0.196641743086361,0
"ENSG00000140406","TLNRD1",0.537559099123668,5.97812425954326,4.03675854106673,0.0445192544519508,0.196688460289957,0
"ENSG00000250616","",1.10288216080867,0.338084611050105,4.03459054458398,0.0445764912084119,0.19687831413072,0
"ENSG00000153485","TMEM251",-0.658052380189646,3.04230632057582,4.03341352542272,0.0446075978511245,0.196952676116833,0
"ENSG00000272341","",0.833869354753012,2.90439066103358,4.03285578443403,0.0446223459895976,0.196954787127734,0
"ENSG00000127528","KLF2",-0.723674193672441,5.03208557408986,4.0321179362471,0.0446418645241602,0.196977945704111,0
"ENSG00000198189","HSD17B11",0.776032550325867,6.02611368676571,4.02788180670917,0.0447540982977012,0.197307888313237,0
"ENSG00000251669","FAM86EP",-0.592192364572813,3.35343393658057,4.02810972497627,0.0447480521809299,0.197307888313237,0
"ENSG00000258824","",1.0209471545581,0.265605117898983,4.02767717233988,0.0447595274821581,0.197307888313237,0
"ENSG00000230519","HMGB1P49",1.97621044706801,-0.0509152445706778,4.02646631983495,0.0447916669823909,0.197386522251264,0
"ENSG00000077514","POLD3",0.418198098125833,6.05429434670303,4.02494344790592,0.0448321228751356,0.197501742713892,0
"ENSG00000116478","HDAC1",0.571133009177415,7.68651121776197,4.02297521951817,0.0448844669017483,0.197632620018854,0
"ENSG00000135929","CYP27A1",-0.967796709676526,0.664047723444072,4.02221172757748,0.044904788898647,0.197632620018854,0
"ENSG00000247077","PGAM5",-0.543487782941553,5.92340281500567,4.02227183699234,0.0449031886046572,0.197632620018854,0
"ENSG00000063244","U2AF2",0.481804852359958,7.28055531444979,4.0150672350053,0.0450954253058376,0.197923004498456,0
"ENSG00000066135","KDM4A",0.549337907448072,5.62417735996731,4.01474626212687,0.0451040098007794,0.197923004498456,0
"ENSG00000092203","TOX4",-0.534131471110529,6.91667220032415,4.01464350408961,0.0451067584522641,0.197923004498456,0
"ENSG00000140743","CDR2",-0.741778814389267,5.33638571888553,4.01329483029627,0.0451428501783176,0.197923004498456,0
"ENSG00000164008","C1orf50",-0.51651246633197,4.26083467035176,4.01397310801546,0.0451246950552993,0.197923004498456,0
"ENSG00000175087","PDIK1L",-0.679885008768597,5.54014070864131,4.01425024889686,0.0451172791758932,0.197923004498456,0
"ENSG00000175305","CCNE2",0.858802992336841,3.16318459214842,4.01569765530092,0.0450785695753786,0.197923004498456,0
"ENSG00000207200","RNU6-45P",1.37993569405619,0.0523526042407451,4.01355421490571,0.0451359064509908,0.197923004498456,0
"ENSG00000225151","GOLGA2P7",-0.786687111479262,5.57330004464498,4.01566065878733,0.0450795585786152,0.197923004498456,0
"ENSG00000239407","",1.18385213187115,-0.106534785207362,4.01473064491994,0.0451044275305463,0.197923004498456,0
"ENSG00000258512","LINC00239",0.840910250851799,1.22961005103759,4.01740679449359,0.0450329051940199,0.197923004498456,0
