"ensembl_gene_id","hgnc_symbol","logFC","logCPM","LR","PValue","FDR","de_expression"
"ENSG00000130592","LSP1",-0.723194067652749,-0.528366177152034,0.896511193361214,0.343718914121577,0.960520568670516,0
"ENSG00000131043","AAR2",0.280803151130838,5.39151324224664,0.950237896836338,0.329658750116564,0.960520568670516,0
"ENSG00000131126","TEX101",1.18581839854717,-0.882724621473571,0.883150340031563,0.347340276121272,0.960520568670516,0
"ENSG00000131148","EMC8",0.203558961607552,5.78350834662795,0.890447060336689,0.34535618756069,0.960520568670516,0
"ENSG00000131153","GINS2",0.339545375451327,4.28100881225089,0.908831116129285,0.340424748320224,0.960520568670516,0
"ENSG00000131389","SLC6A6",-0.29631767780341,6.04044815800333,1.03984156883401,0.307858321665698,0.960520568670516,0
"ENSG00000131446","MGAT1",0.246296413947662,8.16350715533763,0.919584104047583,0.337584196657349,0.960520568670516,0
"ENSG00000131469","RPL27",0.254145719568383,9.19685441561842,0.88100471080655,0.347926644863006,0.960520568670516,0
"ENSG00000131669","NINJ1",0.326532673305261,5.71013504074948,0.88731778884717,0.346205198127836,0.960520568670516,0
"ENSG00000131771","PPP1R1B",-0.501879592910464,0.883645982489498,0.891104466105769,0.345178183505939,0.960520568670516,0
"ENSG00000132130",NA,-1.24784423834697,-0.938769677458986,1.04221825344978,0.307306125496702,0.960520568670516,0
"ENSG00000132196","HSD17B7",-0.214721201546341,5.22501930636928,0.91139689439548,0.339744053027958,0.960520568670516,0
"ENSG00000132305","IMMT",0.239309362389196,7.14389362202059,0.926565824548703,0.335756886234173,0.960520568670516,0
"ENSG00000132382","MYBBP1A",0.229281708646003,6.79183724430274,1.07533040969139,0.299744528857677,0.960520568670516,0
"ENSG00000132677","RHBG",-0.803290342319089,-0.0708516414451222,0.921619117227003,0.337050203794037,0.960520568670516,0
"ENSG00000132692","BCAN",-0.405485861534909,1.56487627331183,1.06162827422434,0.302844106986686,0.960520568670516,0
"ENSG00000132740","IGHMBP2",-0.210174233340182,6.41555876207393,0.900494996185735,0.342649019158925,0.960520568670516,0
"ENSG00000132881","CPLANE2",0.401227697672411,3.24091609862584,0.955550872026844,0.32831038378078,0.960520568670516,0
"ENSG00000133317","LGALS12",-0.590943781335792,-0.165781127547883,0.936312301195716,0.333228031373242,0.960520568670516,0
"ENSG00000133731","IMPA1",-0.371845001286924,3.7853096279433,1.04321884130505,0.307074034489166,0.960520568670516,0
"ENSG00000133935","ERG28",0.256268532628226,6.92483172356962,0.881644479011403,0.347751665197258,0.960520568670516,0
"ENSG00000133983","COX16",-0.267613643364576,4.82595831973858,0.927203258710762,0.335590712579095,0.960520568670516,0
"ENSG00000134086","VHL",-0.239563767824386,6.08548531705762,1.04224961937511,0.307298846570081,0.960520568670516,0
"ENSG00000134152","KATNBL1",-0.238069188775386,5.64019794759312,1.05881583198241,0.30348542164491,0.960520568670516,0
"ENSG00000134574","DDB2",-0.25223524749593,5.26229684507853,0.975357583805094,0.323347637813057,0.960520568670516,0
"ENSG00000134686","PHC2",0.250327438024062,8.18795789911645,1.03444111000264,0.309117856337376,0.960520568670516,0
"ENSG00000134864","GGACT",0.425582868359518,1.33767329496204,0.911926812952,0.339603694936418,0.960520568670516,0
"ENSG00000135048","CEMIP2",-0.372956715192631,6.63114949616334,1.01922625937675,0.312702612916633,0.960520568670516,0
"ENSG00000135049","AGTPBP1",0.314859364057879,4.98548356827649,0.898588725216065,0.343160407816803,0.960520568670516,0
"ENSG00000135341","MAP3K7",0.307509943279882,5.79781624109682,1.05777037468357,0.30372426215051,0.960520568670516,0
"ENSG00000135587","SMPD2",0.312889058937785,3.32609956657037,0.90426996644233,0.341639350557086,0.960520568670516,0
"ENSG00000135604","STX11",0.595145957203219,2.71450525129441,0.939935326280725,0.332294474636641,0.960520568670516,0
"ENSG00000135720","DYNC1LI2",-0.285082233537979,7.30495348470213,1.0655459263383,0.301953687239145,0.960520568670516,0
"ENSG00000136149","RPL13AP25",-0.405841316533501,4.23001957367841,0.956353347168996,0.328107362650302,0.960520568670516,0
"ENSG00000136689","IL1RN",-0.625710438225664,0.0856070615401841,0.95905430655251,0.327425259627678,0.960520568670516,0
"ENSG00000136695","IL36RN",-0.523019404937811,3.36720721445958,0.982486033428785,0.321585814314934,0.960520568670516,0
"ENSG00000137038","DMAC1",0.347993685199115,5.08926776530807,0.9482975404241,0.330153022633988,0.960520568670516,0
"ENSG00000137106","GRHPR",0.249672251803212,7.06540455893846,0.980793517897055,0.322002977875562,0.960520568670516,0
"ENSG00000137203","TFAP2A",0.295193384106356,4.58509833613445,1.07374184738602,0.300101778098479,0.960520568670516,0
"ENSG00000137393","RNF144B",0.315463794545924,6.17710411308342,1.0598385857021,0.303252002692555,0.960520568670516,0
"ENSG00000137509","PRCP",0.419408695596527,6.73299855237303,0.908867260654343,0.340415146521835,0.960520568670516,0
"ENSG00000137770","CTDSPL2",-0.335047511364652,5.24564715257495,0.892480354091383,0.344806039475386,0.960520568670516,0
"ENSG00000138587","MNS1",-0.290313647943116,4.88653117023615,0.915237165116977,0.338728652677701,0.960520568670516,0
"ENSG00000139160","ETFBKMT",-0.323991709465317,3.22955457300942,1.01237801403668,0.314333813735796,0.960520568670516,0
"ENSG00000139182","CLSTN3",-0.250411383854466,7.35788510856752,0.888864962751072,0.345785077645422,0.960520568670516,0
"ENSG00000139187","KLRG1",-0.766503891709229,-0.32753972267867,0.973807361798759,0.323732465967206,0.960520568670516,0
"ENSG00000139405","RITA1",0.321420538369952,5.43785903412375,0.94886196113363,0.330009144560188,0.960520568670516,0
"ENSG00000139517","LNX2",0.448524952684303,5.02287193738935,0.992243981661773,0.319194543565742,0.960520568670516,0
"ENSG00000140105","WARS1",-0.331124158800813,9.68084163928344,0.910917413899654,0.339871118955733,0.960520568670516,0
"ENSG00000140326","CDAN1",0.211150652457142,5.08600676588971,0.972201469428381,0.324131751838831,0.960520568670516,0
"ENSG00000140471","LINS1",-0.314807734562203,4.32026400995249,1.06994561910725,0.300957729479447,0.960520568670516,0
